"var1","var2","cor"
"adate.14","pop902",0.00325226832588015
"adate.12","occ12",0.00325120377065524
"adate.3","hhd10",0.00325119470478293
"anc14","tcode",0.00325074114828139
"adate.16","hupa6",0.00325002706895174
"tpe6","mbcraft",0.00324983614442928
"hupa1","hvp4",0.00324981342402805
"dma","age906",0.00324896831135494
"adate.13","occ7",0.00324851282936222
"adate.22","eic11",0.00324806225561138
"rdate.19","adate.3",0.00324796751021566
"lastdate","lsc3",0.00324796676516824
"adate.4","vc2",0.00324651046844566
"rdate.15","pop90c3",0.00324628413291916
"adate.22","vc2",0.00324622526421701
"target.d","pec1",0.00324562590138893
"adate.2","rp3",0.00324489260664741
"hphone.d","mbcolect",0.00324477233092956
"dw6","hit",0.00324469883609408
"adate.2","hhd5",0.00324407165542514
"lfc8","pubdoity",0.00324400941012021
"pop90c3","tcode",0.00324399432106716
"chilc1","eth12",0.00324385243411867
"anc4","chil1",0.00324324009160815
"ec8","numchld",0.00324317821144472
"controln","afc5",0.00324303733043232
"adate.16","oedc3",0.00324182329920167
"adate.24","agec6",0.0032408506258181
"hupa7","odatedw",0.00324076752623569
"ramnt.15","ac2",0.00324067974522515
"rdate.13","eic4",0.00324040292884336
"tpe4","hhage1",0.00323973122609217
"occ7","odatedw",0.00323935651033486
"adate.2","occ2",0.00323872575898325
"rdate.14","age903",0.00323862621664242
"dw9","hit",0.00323860559665553
"wealth2","mbbooks",0.00323828678568617
"ramnt.19","hhage1",0.00323820821996195
"adate.4","hupa1",0.00323811068437587
"ramnt.7","afc6",0.00323780778865531
"adate.14","wealth2",0.00323691214859768
"adate.22","adate.6",0.00323672838494223
"adate.16","pop90c1",0.00323642692291695
"controln","mbcolect",0.00323638245154998
"adate.18","voc2",0.00323533138761647
"ramnt.24","vc2",0.00323516796068205
"adate.24","ic22",0.003234481446694
"adate.9","hc20",0.0032341766989852
"anc9","tcode",0.00323310373300064
"adate.3","hhd7",0.00323144855930812
"ec2","tcode",0.00323121128273922
"adate.3","anc13",0.00323104349498549
"rdate.17","chilc1",0.00323076143176207
"adate.2","hhd2",0.0032301182449213
"adate.17","eth9",0.00322961886097584
"rdate.11","hc7",0.00322937830177606
"afc3","numchld",0.00322931957318174
"adate.4","tpe2",0.00322900304700479
"adate.7","pop90c1",0.00322887357229039
"adate.7","tpe10",0.00322863121951419
"ac1","ic18",0.00322817792024117
"ramnt.23","hu5",0.0032277685127276
"minramnt","pec2",0.00322765684736573
"ramnt.11","rdate.21",0.00322725975360321
"rdate.11","anc15",0.00322692887478055
"adate.16","anc9",0.00322661376094892
"datasrce","mbcraft",0.00322610950574359
"controln","hupa1",0.00322607921898645
"rdate.9","hhd2",0.00322546337139269
"oedc3","lifesrc",0.00322526018005241
"adate.24","eth2",0.00322524406634423
"hc1","ethc1",0.00322327939272027
"rdate.8","ethc2",0.00322299443035634
"rdate.6","dma",0.00322296529503879
"ramnt.22","dw1",0.0032223632087808
"rdate.9","eic14",0.00322232344960031
"maxramnt","age903",0.00322231021549726
"adate.16","ethc4",0.0032216691084445
"adate.12","hc10",0.00322097277546987
"adate.23","rhp3",0.00322090152555613
"adate.6","hc8",0.00322067955701191
"afc6","hv2",0.00321955102188003
"rdate.12","hc16",0.00321954721301883
"minramnt","rdate.14",0.00321849357977122
"rdate.10","dw1",0.00321815231398352
"adate.22","marr2",0.00321703662538991
"rdate.15","voc1",0.0032169326104303
"rdate.16","age906",0.0032166070411878
"adate.23","dw1",0.00321650643003315
"rdate.11","hhp2",0.00321638688481717
"adate.23","ec6",0.00321584456591421
"anc6","pubhlth",0.00321538262207831
"rhp3","pubgardn",0.00321501635240167
"oedc4","tpe7",0.00321388979221115
"eic2","pubnewfn",0.0032137232552221
"adate.16","hv3",0.00321320756994498
"rdate.12","eic10",0.00321295952993474
"ic15","tcode",0.0032122960131655
"cardpm12","tcode",0.00321222392544179
"tpe11","fedgov",0.00321210805068403
"lfc2","tpe3",0.00321201524816324
"anc11","ec2",0.00321131291168384
"maxadate","hupa1",0.00321052270624284
"ramnt.17","eth14",0.00321001500187991
"mc2","ic22",0.00320969468588968
"lastdate","hv4",0.00320967144752498
"adate.24","anc1",0.00320963720718212
"rdate.15","agec2",0.00320955305808819
"adate.22","eth2",0.0032091167578795
"rdate.17","hc16",0.00320904648220125
"lastdate","adate.16",0.00320824992774359
"adate.23","ec7",0.00320811939947368
"lastgift","maxadate",0.00320757594635378
"oedc7","occ13",0.00320690353592571
"chilc4","numchld",0.00320655819019226
"ramnt.7","oedc4",0.00320594935272506
"adate.9","tpe6",0.00320593360387997
"adate.11","occ3",0.00320533013104839
"rdate.15","dw1",0.00320505510041594
"rdate.24","eth11",0.00320505230219848
"hc6","hvp1",0.003203306196138
"rdate.12","occ8",0.00320309495796817
"ramntall","tpe1",0.00320199999370959
"maxadate","tpe4",0.0032001742719459
"adate.16","occ9",0.00319942049252017
"anc8","eic5",0.00319920899327331
"adate.16","agec4",0.00319877670381962
"hc1","oedc5",0.00319833313008501
"rdate.7","hc6",0.00319701125468575
"rdate.22","rhp3",0.00319677991787742
"adate.20","hhage2",0.00319663179587798
"hhd2","eth14",0.00319613158757312
"target.d","chilc3",0.00319585933338579
"ramnt.24","adate.6",0.00319558000187203
"rfa.2f","stategov",0.00319516786145859
"ramnt.17","vc3",0.00319463613284854
"rdate.7","dw6",0.00319379256649638
"numprom","eic15",0.00319331140251879
"occ6","datasrce",0.0031932850798981
"lfc4","mbbooks",0.0031927919805061
"anc15","anc9",0.00319266635964277
"anc11","occ6",0.00319213700569163
"eth3","odatedw",0.00319204601018027
"ramnt.19","pop903",0.00319068248755704
"ramnt.9","rdate.8",0.003190665221579
"adate.3","rhp4",0.00319060733485057
"oedc7","mbcolect",0.00319025195983679
"eic10","tcode",0.00318997639468994
"rdate.17","eth8",0.00318984294038191
"hc14","wwiivets",0.00318965733941379
"rdate.13","pop903",0.00318936447776336
"rdate.7","sec3",0.00318848947804689
"rhp3","age906",0.00318845597892909
"rdate.12","hupa6",0.00318736217909944
"rdate.8","ic21",0.00318663961568633
"afc3","pubopp",0.0031864696022051
"hhas2","odatedw",0.00318618419837485
"ramnt.24","oedc6",0.0031846842181468
"mc1","mbcolect",0.00318286499281017
"target.d","chil2",0.00318258957839322
"ramnt.7","vc1",0.00318207362527805
"cardgift","anc6",0.0031820278643436
"eic5","datasrce",0.00318165185503025
"hvp5","pubphoto",0.00318142325881566
"rdate.14","hhd5",0.00318103984644299
"adate.4","ec4",0.00318021412661437
"lastgift","voc1",0.00318007279112953
"rp4","tcode",0.00317996663607835
"ramnt.3","eth15",0.00317995535698726
"rdate.11","dw2",0.00317930991040487
"eic4","ic10",0.00317883504358149
"ramnt.21","hupa5",0.00317772717410589
"dw2","fedgov",0.00317753593460421
"adate.7","oedc6",0.00317725515573515
"anc9","chil1",0.00317635050091775
"adate.21","ec2",0.00317622391503316
"eic13","eth8",0.00317611835063219
"adate.12","tpe11",0.00317570584441378
"cardprom","occ7",0.00317549020715865
"lfc4","mbgarden",0.00317543007939256
"rdate.18","tcode",0.00317436108607999
"ramnt.17","afc6",0.00317412059891442
"rdate.23","occ6",0.0031737909237706
"rdate.22","oedc3",0.00317251268347941
"ramntall","eic12",0.00317131555965552
"cardprom","hupa7",0.00317112701164719
"anc8","pubphoto",0.00316971903973432
"adate.16","chilc5",0.003169536859549
"chilc1","age",0.00316875956274227
"adate.18","lifesrc",0.00316793509637103
"numprm12","chil2",0.00316786533630178
"anc11","eic9",0.00316750834767531
"adate.2","anc13",0.00316701964623748
"hc15","mbcraft",0.00316693849043252
"adate.4","hhp2",0.00316651417921136
"eth8","hit",0.00316640091626366
"adate.23","hc3",0.0031663726156396
"eic16","mbcraft",0.00316634977042297
"rdate.12","pubopp",0.00316598930729013
"rdate.24","ic2",0.0031659473603508
"rdate.13","hhd5",0.00316454778771821
"ramnt.24","tpe8",0.00316270421902415
"ramnt.20","agec2",0.0031626827165505
"adate.4","occ13",0.00316249265567035
"adate.7","hupa5",0.00316239473109006
"ramnt.16","adate.17",0.00316207388629177
"adate.13","hhn6",0.00316195886612612
"rdate.18","anc2",0.00316037906764235
"rdate.11","lfc6",0.00315997747356688
"rdate.20","hc4",0.0031591280682182
"adate.2","anc14",0.00315872886831615
"ramnt.13","chil1",0.00315788175443191
"rdate.15","hhd9",0.00315755359740766
"rdate.9","lfc2",0.00315695910846162
"occ7","tpe8",0.00315691146325502
"ramnt.18","anc1",0.00315689510260286
"rdate.10","pubphoto",0.00315656498590496
"hc13","pubopp",0.0031563158165784
"ramnt.22","anc7",0.00315570691521687
"adate.4","ic17",0.00315550351110727
"adate.18","lfc10",0.00315410719981019
"oedc1","vietvets",0.00315404271720212
"rdate.22","chilc2",0.00315379472872099
"cardgift","rdate.13",0.00315376662716111
"lastgift","hhd11",0.00315360063870805
"eic9","pubhlth",0.00315242831993246
"mc2","tcode",0.00315226344528106
"rdate.17","sec1",0.00315193442295107
"cardgift","eic3",0.00315177844788002
"numprm12","chilc3",0.00315090610772152
"voc3","solih",0.00315083196497532
"ramnt.24","afc1",0.00315046978338967
"ramnt.8","pop902",0.00315016766495709
"eic7","mbcraft",0.00314970763341079
"rdate.7","pop901",0.00314950917215163
"fistdate","hu3",0.00314936021640538
"afc2","ethc2",0.00314922955264413
"ramnt.23","hhn6",0.00314911432860057
"rdate.22","hvp6",0.00314769915759445
"rdate.11","age907",0.00314769006874263
"lsc4","lsc2",0.00314692327226155
"adate.13","adate.10",0.00314680871642483
"ethc6","chil2",0.00314673842734505
"adate.19","sec3",0.00314651268682855
"ramnt.12","vc4",0.0031451288943179
"rdate.21","sec5",0.00314478451812739
"nextdate","hupa5",0.0031444021821093
"timelag","hhage3",0.00314419849600192
"lastgift","eic13",0.00314414569245263
"timelag","anc2",0.00314388608672626
"adate.24","localgov",0.00314275434054939
"dw7","chil1",0.00314258030325616
"vc2","sec4",0.00314239888710315
"timelag","lfc2",0.00314192363746336
"adate.19","pubopp",0.00314180077013118
"marr4","hit",0.00313935165343276
"rdate.10","adi",0.00313919299688341
"ramnt.16","hc13",0.00313896754849584
"rdate.19","hvp4",0.00313846998510747
"chilc1","mbcolect",0.00313806396683309
"afc2","solih",0.00313768757151189
"vc4","pop90c2",0.00313768008383853
"afc3","occ1",0.00313733117106388
"afc1","hv4",0.00313729112754357
"adate.6","hc16",0.00313674663458525
"hc7","dma",0.00313645298591845
"rdate.11","ethc4",0.00313619574305272
"cluster2","adate.7",0.00313590113425082
"adate.19","hc11",0.00313588099530414
"hc10","occ7",0.00313517961580081
"rdate.8","age901",0.00313495606464776
"ramnt.23","tcode",0.00313389940317981
"adate.24","oedc5",0.00313370292196241
"adate.4","ec5",0.00313353058337371
"rdate.9","hc4",0.00313352439429842
"eth11","magmale",0.00313351993725829
"eic16","pop90c1",0.00313328872279234
"lastgift","chilc2",0.00313290751474903
"msa","rhp1",0.00313276168061133
"rdate.14","anc10",0.00313273803308904
"rdate.8","oedc4",0.00313261559388446
"adate.2","oedc1",0.00313258100212656
"eic15","hhas1",0.00313241524864258
"adate.6","ic18",0.00313186029868121
"adate.24","hupa2",0.00313131133145881
"hc2","eth9",0.00313091424212765
"rdate.17","ic20",0.00313081603841109
"rdate.13","ic4",0.00313058328733701
"adate.4","pec1",0.00312823236350116
"avggift","malemili",0.00312762058488431
"numprm12","eic10",0.00312708100372587
"hc2","occ1",0.00312599624753639
"cardgift","adate.2",0.00312578662700526
"adate.20","ic17",0.0031255739459881
"ramnt.20","dw9",0.00312482370687796
"rdate.11","tpe10",0.00312444809417966
"timelag","hhage1",0.00312387465935503
"ramnt.19","adate.14",0.0031235435038276
"adate.16","hc12",0.00312300616490059
"eic5","hupa2",0.0031225295589261
"adate.19","adate.4",0.00312179833901323
"rdate.13","lfc9",0.00312154345085477
"rdate.6","eth13",0.00312134991693448
"ramnt.10","pop902",0.00312084211618962
"lfc8","pubopp",0.00312067752117544
"rdate.21","ec1",0.00312037465047139
"sec4","mbbooks",0.00311876906840254
"ramnt.6","hc13",0.00311822798702092
"rdate.14","dw1",0.00311758310139613
"adate.4","dw6",0.00311691623427114
"adate.4","lfc2",0.00311450847220151
"ic18","tcode",0.00311436694239948
"numprm12","hu1",0.0031137379065219
"rdate.15","oedc7",0.00311369746436502
"occ13","tpe6",0.00311358874554384
"rdate.10","hc18",0.00311339193742038
"adate.7","hc17",0.00311325817053236
"adate.21","voc3",0.00311323789385784
"minramnt","lfc10",0.00311322440163703
"ramnt.16","chilc4",0.00311262802110588
"ramnt.13","marr2",0.00311230895193283
"adate.16","eth10",0.0031111431445806
"rdate.12","hu3",0.00311107967897057
"tpe5","hit",0.00310987797061507
"rdate.17","ec6",0.00310971211459233
"rdate.14","wwiivets",0.00310939261274572
"ramnt.24","anc15",0.00310913806830499
"adate.2","hhd8",0.00310892365897644
"anc9","stategov",0.00310877234981771
"ic17","hhd1",0.00310851476769737
"adate.6","eic15",0.00310831014220268
"adate.13","pop90c5",0.00310754343413086
"ramnt.16","rdate.24",0.00310741987559085
"hc15","lsc4",0.00310726337881876
"ramnt.10","hhn1",0.00310588253276383
"hc21","pec1",0.00310580530215562
"adate.20","hc2",0.00310578680740326
"hupa3","malemili",0.00310491590758269
"ramnt.14","oedc3",0.00310417387355834
"occ10","pubhlth",0.0031034702090554
"ramnt.8","hc13",0.00310273368718847
"anc6","tpe4",0.00310199194212006
"adate.7","hc18",0.00310187198692583
"ec6","mbcraft",0.00310172453730495
"timelag","ethc3",0.00310007348643787
"ramnt.8","adate.23",0.00309987787336518
"maxramnt","voc3",0.00309871010244917
"adate.4","hupa5",0.00309864440918516
"adate.3","eic3",0.00309823169333817
"rdate.11","eic8",0.00309712036080237
"rdate.19","agec5",0.00309702226633428
"rdate.18","ic12",0.00309677502755279
"adate.16","voc1",0.00309667578247523
"adate.13","afc3",0.0030966084228512
"ramnt.19","hhn1",0.00309618802901831
"ramnt.22","chilc2",0.00309554642555134
"oedc1","eic12",0.00309529501685379
"numprm12","eic14",0.00309454992237828
"rdate.19","hupa1",0.00309449268410656
"rdate.9","hc16",0.00309415868421238
"ramnt.13","ethc2",0.00309403877623472
"adate.16","eic11",0.00309351649584245
"adate.9","hvp6",0.0030930788635753
"rdate.12","eth14",0.00309158228829284
"adate.20","sec3",0.00309140013371998
"adate.23","solih",0.00309119608981694
"vietvets","pubgardn",0.00309036546453404
"ramnt.22","lfc3",0.00309024155364539
"hv1","tcode",0.0030898243895544
"rp1","pubculin",0.00308833811070567
"rdate.24","eic1",0.00308820639973008
"numprom","adate.3",0.00308751399053524
"cluster2","cardpm12",0.00308705160170482
"ramnt.11","eth14",0.00308682631503534
"adate.8","lfc6",0.00308618609380514
"hc15","chil1",0.00308595269023102
"adate.7","hc10",0.00308588083397808
"eic2","income",0.00308582680220548
"hv1","datasrce",0.00308547632469131
"lastdate","eth10",0.00308522439136261
"adate.16","hupa1",0.00308511039461069
"adate.23","rp4",0.00308503317709299
"ramnt.10","pubopp",0.00308463494511278
"rdate.11","pubhlth",0.00308313805079345
"adate.16","ic11",0.003082624649135
"adate.9","ic16",0.00308215045546804
"tpe3","pubphoto",0.00308135625218824
"hhd10","tcode",0.0030807572262348
"ramnt.22","hu2",0.00308017866793069
"ramnt.16","dw1",0.00307983086003588
"dw8","hit",0.00307915549134097
"maxramnt","vc3",0.00307909024046128
"hhas4","tcode",0.0030784419008761
"anc2","ic7",0.00307831375640845
"maxadate","ethc4",0.00307815055091778
"adate.17","hupa4",0.00307760245660822
"adate.3","chilc5",0.00307753031725924
"maxadate","oedc6",0.00307718764887261
"adate.7","ic17",0.00307658390322354
"chilc1","mbbooks",0.00307616427433885
"rdate.15","occ9",0.00307611685426491
"rdate.10","occ13",0.00307538043476601
"maxramnt","hupa5",0.00307461500574692
"adate.3","sec4",0.00307456976350975
"ramnt.23","adate.8",0.00307453118799639
"rdate.20","hu2",0.00307346335876028
"rdate.19","occ13",0.00307287518278545
"rdate.22","ec2",0.00307269966207911
"adate.24","agec3",0.00306955997445694
"adate.3","hhd5",0.00306946925024343
"rdate.7","adi",0.00306866339882592
"adate.12","hhn5",0.00306846695523302
"numprom","hhas4",0.00306795044091983
"wwiivets","tcode",0.00306791786716827
"maxramnt","voc2",0.00306758198445492
"adate.16","lifesrc",0.00306717259978119
"eth3","age",0.00306646831834432
"adate.4","occ5",0.00306639025557868
"numprom","localgov",0.00306484586383494
"eic14","eth10",0.00306388335601186
"adate.21","hc15",0.00306274206584754
"hu5","pop90c2",0.00306189645213514
"adate.24","lsc1",0.00306124770702966
"avggift","vc2",0.00306096703466568
"ramnt.23","anc15",0.00306062616763389
"adate.3","hhage1",0.00305993580925036
"adate.23","dw9",0.00305951358611231
"ramntall","occ9",0.00305905512449007
"hc2","dw5",0.00305895291346929
"cardpm12","eic5",0.00305832082341428
"ramnt.15","lifesrc",0.003058288344462
"adate.23","tpe3",0.00305711503563106
"rdate.12","pop90c1",0.00305647310367204
"target.d","hu2",0.00305642749881687
"adate.7","ec5",0.0030559934979567
"numprom","hupa5",0.00305528496402958
"eic5","pubgardn",0.00305522611821571
"adate.3","eth8",0.0030545758462859
"rdate.8","agec2",0.0030541429710644
"rdate.7","hc21",0.0030539833435753
"rdate.24","rhp2",0.00305370214080159
"fistdate","occ7",0.00305333538462295
"lastdate","chilc2",0.00305328452396596
"cardpm12","oedc5",0.00305322965086757
"adate.3","tpe3",0.00305296379025499
"ramnt.19","rhp2",0.00305293532092892
"ramnt.14","maxadate",0.00305289474644578
"adate.23","oedc1",0.00305268272243964
"eic16","tpe12",0.00305254911334878
"hc4","tpe7",0.00305246557380416
"adate.6","hhd2",0.00305160712910224
"rdate.17","tpe9",0.00305062346254908
"minrdate","hu4",0.00304994653773777
"eth11","mbcraft",0.003049625426861
"rdate.14","tpe10",0.0030495258653033
"hc9","pubphoto",0.0030493724411452
"adate.16","tcode",0.00304913986428958
"ramnt.19","anc15",0.00304842775633817
"ramnt.7","adate.4",0.00304826753101147
"rdate.13","hvp5",0.00304806709955382
"target.d","adate.14",0.00304689277494268
"datasrce","pubhlth",0.00304671466110455
"age907","lifesrc",0.0030464634623371
"adate.23","vc3",0.00304636112554549
"rdate.8","adate.10",0.00304529856778639
"adate.9","hc21",0.00304492645420351
"rdate.13","eth8",0.0030442619729214
"adate.2","ic20",0.00304396555683321
"rdate.20","datasrce",0.00304337492382317
"maxrdate","hupa3",0.00304315041598733
"adate.23","hv3",0.00304308231748369
"timelag","lfc1",0.00304306306379441
"minramnt","hhd7",0.00304283246326376
"anc3","afc3",0.00304220483030756
"adate.14","occ4",0.00304157538029123
"adate.16","mc1",0.00304156900275511
"eth11","lifesrc",0.0030413552687932
"ramnt.9","adate.3",0.00304124977310916
"occ6","pubnewfn",0.00304045020492894
"lastdate","adate.2",0.00304019984955375
"ramnt.16","adate.8",0.00303975032679877
"age906","tcode",0.00303966536214628
"tpe7","lifesrc",0.00303843749931216
"rdate.14","adate.9",0.00303804006459522
"rdate.11","hhd5",0.00303765831954536
"eic15","eth15",0.00303755441296545
"ramnt.20","chil2",0.00303680374271514
"adate.7","occ8",0.00303563318872906
"controln","eic3",0.00303524512436349
"adate.4","sec1",0.00303402757207439
"ramnt.17","age902",0.00303378352517885
"adate.14","age901",0.00303313133468233
"adate.22","ic6",0.00303301488919617
"eic6","eth14",0.00303301328937172
"eth12","pubculin",0.00303196067532468
"adate.10","mbbooks",0.0030317699377572
"hhp1","pubopp",0.00303034705134424
"tpe5","eth11",0.00303026946645327
"adate.4","tpe1",0.00302795742122358
"eic11","pubphoto",0.00302769912972719
"target.d","vc1",0.00302728957936886
"adate.14","eic13",0.00302722006990348
"adate.6","magmale",0.00302697227569674
"adate.17","mhuc2",0.00302681978180755
"ethc5","pubhlth",0.00302645281142755
"maxramnt","afc6",0.00302606965624413
"adate.19","hc4",0.00302559486019038
"ramnt.24","oedc1",0.00302472718012023
"lastgift","lsc2",0.00302346964145517
"adate.2","age907",0.00302341796894866
"target.d","eic5",0.00302327942205559
"adate.8","hhd9",0.00302323246106779
"ec8","hur1",0.00302286778976629
"adate.17","eic13",0.00302283732044862
"adate.20","vc1",0.00302274658471664
"ramnt.23","vc3",0.00302225502792657
"pec2","lifesrc",0.00302221170490768
"numprm12","occ7",0.0030210213023787
"rdate.9","ic5",0.00302074152923027
"anc12","pubculin",0.00302060467938441
"ramnt.19","chil1",0.00302054432115117
"eic2","magmale",0.00301988072030527
"adate.2","eth4",0.00301966676294557
"rdate.12","anc8",0.00301949986526996
"timelag","dw6",0.00301891574724891
"adate.23","eth3",0.00301882817399392
"adate.9","malevet",0.00301867736175194
"oedc7","ic8",0.00301781973250818
"chilc5","eth6",0.00301681495035545
"rdate.21","hvp1",0.00301652814106326
"adate.23","afc3",0.0030152818991735
"anc10","oedc7",0.00301466905453093
"rdate.16","tcode",0.00301446900645457
"rdate.24","tpe10",0.0030141465174514
"ramnt.24","age903",0.00301337271294782
"pop90c4","hit",0.00301274389846651
"maxadate","adate.4",0.00301273169187972
"rdate.23","dw8",0.00301258016605558
"chilc2","pubphoto",0.00301242303734813
"ramnt.22","anc1",0.00301241828535655
"rdate.9","lfc9",0.00301220024457407
"lfc2","chil3",0.00301184403022335
"rdate.17","ic11",0.00301154533715222
"anc1","pop90c2",0.00301149943791102
"rdate.12","agec7",0.00301144530668643
"adate.6","lfc7",0.00301140142602897
"ramnt.18","chilc2",0.00301115541808032
"rdate.9","sec4",0.00300984491293165
"rdate.23","tpe3",0.00300979253474692
"adate.6","hhn6",0.00300963240097156
"vc2","tcode",0.00300962860530227
"mc1","ic15",0.00300957428564292
"ramnt.17","age904",0.00300853938814106
"rdate.11","hc9",0.00300759900480423
"adate.2","hc12",0.00300751908305575
"adate.21","ethc1",0.00300726119606993
"adate.18","oedc7",0.00300724745076569
"rdate.21","marr2",0.00300663010695902
"rdate.13","hhas1",0.00300634459222765
"lastdate","eic2",0.00300592704742847
"adate.8","eth3",0.00300591303508822
"eic6","magfem",0.00300537659892473
"adate.23","ic7",0.0030050283906586
"maxadate","voc2",0.00300478262070444
"rdate.15","hur2",0.00300415345598704
"hvp6","hit",0.00300380974212799
"timelag","hhas1",0.00300369354337053
"rdate.16","ic19",0.00300305088445324
"lastgift","dw8",0.00300258296357258
"rdate.15","pop903",0.00300202106463546
"adate.6","eth2",0.00300176565461702
"adate.19","eic5",0.0030016247046931
"adate.6","mbcolect",0.00300155633904744
"sec2","eth14",0.00300106618451642
"adate.4","pubculin",0.00300062199004838
"eic8","lfc7",0.00300040747572574
"adate.12","occ7",0.00299989392757058
"hvp2","age",0.00299914481946391
"adate.11","eic13",0.0029990823458409
"rdate.24","ec2",0.00299872992859944
"rdate.22","sec4",0.00299866186318922
"target.d","tpe3",0.00299842891894248
"adate.6","rhp1",0.0029984002527139
"occ7","mbcraft",0.00299819529775577
"ic22","eth11",0.00299814240851988
"fedgov","mbcolect",0.00299751107094775
"maxadate","sec5",0.0029971628177215
"adate.20","oedc2",0.00299704817171864
"rdate.8","adate.24",0.00299642517072962
"adate.4","mc1",0.00299636983134242
"ramnt.20","ac1",0.00299602163513476
"adate.23","tpe5",0.00299582732481868
"target.d","hc16",0.00299581002985064
"adate.12","anc1",0.00299451670035457
"rdate.19","ec8",0.00299438045362221
"hc15","anc6",0.00299367569222666
"ramnt.9","occ7",0.0029929142818484
"adate.23","hc13",0.00299237996784444
"mc2","pubphoto",0.00299092066073418
"adate.2","hhd6",0.00299053076976004
"rdate.17","eic15",0.00299025468752318
"rdate.16","ic1",0.00299021424566397
"lastgift","numchld",0.00298913819446869
"ramnt.18","chil3",0.0029889817465218
"anc1","rhp3",0.00298854905369031
"target.d","eic8",0.00298833052689154
"eic14","eth12",0.00298580974793865
"hhd9","dw7",0.00298528922195531
"msa","pop903",0.00298511560743953
"ramnt.20","ic9",0.00298487281301878
"agec1","pubgardn",0.00298479210922903
"adate.16","ac2",0.00298472505554693
"numprm12","eic7",0.00298386861523095
"rdate.14","anc6",0.0029838372632322
"lfc4","pubculin",0.00298380329007302
"rdate.13","chil1",0.00298379511860386
"adate.12","eic6",0.00298358700977139
"minramnt","ethc2",0.00298355164087883
"adate.3","lifesrc",0.00298336590237796
"maxadate","lsc4",0.00298259207496566
"adate.6","hu3",0.00298173534616941
"pec1","dob",0.00298172831207204
"afc2","occ2",0.00298172487746034
"maxadate","oedc7",0.0029816900572032
"lfc8","mbcolect",0.00298088592754744
"lastdate","occ3",0.00298062280187572
"eic2","hu5",0.00297913809610518
"timelag","hhn1",0.00297899757075682
"hupa4","tcode",0.00297856974523963
"adate.14","hu1",0.00297818038956178
"rdate.20","hu1",0.00297799536146615
"adate.21","ic18",0.00297761079138196
"hhd10","magmale",0.0029775808507006
"adate.6","ac2",0.00297683590638316
"eth11","datasrce",0.00297586167480355
"rdate.8","rp1",0.00297569655869089
"eic10","magfaml",0.00297442347464966
"adate.2","anc9",0.00297428801052259
"rdate.16","hu1",0.00297411440028675
"adate.16","rhp4",0.00297409692114906
"adate.17","magfaml",0.0029740207563565
"adate.4","vc1",0.0029732522443488
"maxrdate","eic3",0.00297319454449597
"eic8","hhd2",0.00297284940276775
"adate.22","eth14",0.00297216185290659
"ramntall","occ6",0.00297169233002334
"rdate.24","occ9",0.00297125422590343
"rdate.20","rp1",0.00297070098013842
"eic6","magmale",0.00297058283208997
"anc9","eic5",0.00297005926570078
"adate.2","msa",0.00296954911610278
"ec5","pubphoto",0.00296953817736983
"adate.7","anc5",0.00296909035309492
"cardpm12","tpe10",0.0029690599738618
"ramnt.18","tpe6",0.00296892353760238
"rdate.18","lsc3",0.00296888492519771
"adate.14","anc2",0.00296821416940012
"rdate.8","tpe4",0.00296739912558
"ramnt.18","rdate.24",0.00296705965035022
"adate.4","mc2",0.00296675822666091
"adate.23","eic16",0.00296624835159074
"chil2","magmale",0.00296590851868919
"lsc2","anc12",0.00296574690487909
"adate.7","hupa3",0.0029656165201872
"maxadate","sec1",0.00296511200927999
"numprom","hc9",0.00296460741958034
"cardpm12","pubphoto",0.00296297213220254
"adate.20","pop903",0.00296290779277525
"adate.12","tpe7",0.00296285312046978
"anc1","dob",0.00296251654113155
"tpe5","age906",0.00296206832147668
"marr2","eth7",0.00296181098737665
"anc6","tpe12",0.00296162609642575
"hc7","tcode",0.00296109272583342
"rdate.9","tpe9",0.00296022065725237
"ic4","eth16",0.00296003889244472
"adate.6","voc3",0.00296003614271733
"ramnt.17","hu4",0.00295973785988009
"ramnt.22","oedc5",0.00295888141716653
"anc10","eth10",0.00295846469199244
"oedc3","tpe1",0.00295839118473696
"hupa5","mbbooks",0.00295720386125825
"afc2","eic5",0.00295691903459869
"anc14","lifesrc",0.00295656744805312
"mc1","ic23",0.00295643197204408
"sec3","tcode",0.00295640095765205
"rdate.14","eic16",0.00295597472665774
"eic12","tpe5",0.00295511456951673
"rdate.18","occ1",0.00295495441060566
"eic10","age902",0.0029546092103262
"hu4","pubphoto",0.00295447888532316
"rdate.14","numchld",0.00295443492990498
"adate.9","lfc7",0.00295385919376254
"timelag","eth10",0.00295354814816417
"adate.14","hhd11",0.00295335871245298
"rdate.11","wealth1",0.00295316884661122
"adate.3","age902",0.00295255333419904
"hu2","solih",0.00295250742231058
"nextdate","hupa4",0.00295238459667425
"eth16","tcode",0.002952083186584
"eic7","age904",0.0029509288983455
"rdate.22","ic4",0.00295071348975616
"adate.4","lfc1",0.00295028494137592
"adate.6","ic17",0.00294998233882619
"adate.3","hc4",0.00294984175798735
"rdate.19","adate.9",0.00294871581754971
"ic23","eth12",0.00294861111484521
"adate.12","ic14",0.00294838400458341
"cardpm12","adate.12",0.00294775335645446
"hc2","eth12",0.00294768272725061
"numprm12","tpe1",0.0029466583178454
"adate.23","ic16",0.00294620347167674
